username,login_time,logout_time,session_duration_seconds,source_os,remote_ip,lan_ip,auth_type,active_mac,login_hour,logout_hour,day_of_week,cluster_label,is_anomaly
174,2025-10-19 08:56:04,2025-10-19 16:01:32,25528,0,0,-1,1,6b:73:d1:b1:f6:26,8,16,6,2,0
324,2025-10-19 08:56:19,2025-10-19 16:13:25,26226,0,0,-1,1,b6:e8:0b:4f:62:57,8,16,6,2,0
200,2025-10-19 08:56:57,2025-10-19 18:15:04,33487,0,0,-1,0,5f:af:e6:de:bf:39,8,18,6,1,0
272,2025-10-19 08:57:12,2025-10-19 16:09:49,25957,0,0,-1,0,8e:fc:1c:2d:66:7d,8,16,6,1,0
244,2025-10-19 08:57:50,2025-10-19 16:04:45,25615,0,0,-1,0,7c:28:91:49:b9:1d,8,16,6,1,0
409,2025-10-19 08:58:03,2025-10-19 17:46:29,31706,0,0,-1,0,f1:c4:06:b6:17:50,8,17,6,1,0
130,2025-10-19 08:58:29,2025-10-19 18:45:15,35206,0,0,-1,0,24:48:7d:14:01:4d,8,18,6,1,0
220,2025-10-19 08:58:50,2025-10-19 17:42:16,31406,0,0,-1,1,5c:06:2c:e7:5a:4b,8,17,6,2,0
107,2025-10-19 08:58:52,2025-10-19 16:42:01,27789,0,0,-1,0,e2:ce:35:ea:f9:21,8,16,6,1,0
248,2025-10-19 08:59:31,2025-10-19 18:03:15,32624,0,0,-1,1,67:ca:06:fb:da:45,8,18,6,2,0
88,2025-10-19 08:59:55,2025-10-19 17:11:57,29522,0,0,-1,0,94:e5:ec:86:23:68,8,17,6,1,0
151,2025-10-19 09:00:25,2025-10-19 18:43:01,34956,0,0,-1,0,22:ca:93:66:c3:5b,9,18,6,1,0
488,2025-10-19 09:00:26,2025-10-19 16:58:34,28688,0,0,-1,0,ed:af:82:45:32:78,9,16,6,1,0
171,2025-10-19 09:00:55,2025-10-19 16:38:22,27447,0,0,-1,1,ea:be:01:96:cf:bc,9,16,6,2,0
65,2025-10-19 09:01:37,2025-10-19 16:14:40,25983,0,0,-1,1,de:50:83:04:81:0f,9,16,6,2,0
269,2025-10-19 09:01:45,2025-10-19 18:16:15,33270,0,0,-1,1,f0:40:83:19:9e:86,9,18,6,2,0
30,2025-10-19 09:01:57,2025-10-19 18:25:20,33803,0,0,-1,1,e6:98:90:28:7b:b2,9,18,6,2,0
19,2025-10-19 09:02:19,2025-10-19 17:25:31,30192,0,0,-1,1,d0:cf:dc:d5:92:9d,9,17,6,2,0
363,2025-10-19 09:02:45,2025-10-19 17:35:08,30743,0,-1,-1,0,39:37:e2:a3:81:53,9,17,6,1,0
389,2025-10-19 09:02:55,2025-10-19 16:34:27,27092,0,0,-1,1,d6:a7:4f:33:8d:a0,9,16,6,2,0
92,2025-10-19 09:03:52,2025-10-19 17:30:53,30421,0,0,-1,1,14:46:06:68:a1:ff,9,17,6,2,0
340,2025-10-19 09:04:05,2025-10-19 17:36:18,30733,0,0,-1,1,c1:94:fa:c3:52:d3,9,17,6,2,0
129,2025-10-19 09:04:15,2025-10-19 17:26:47,30152,0,0,-1,1,10:3c:35:3f:93:5d,9,17,6,2,0
482,2025-10-19 09:04:27,2025-10-19 16:07:34,25387,0,0,-1,1,ef:27:78:ec:a0:f8,9,16,6,2,0
279,2025-10-19 09:04:54,2025-10-19 17:46:20,31286,0,0,-1,1,c9:71:29:e9:57:71,9,17,6,2,0
201,2025-10-19 09:04:56,2025-10-19 17:46:31,31295,0,0,-1,0,d4:c1:45:ff:9e:aa,9,17,6,1,0
167,2025-10-19 09:05:06,2025-10-19 18:58:21,35595,0,0,-1,0,c3:9f:1c:ab:dd:0a,9,18,6,1,0
476,2025-10-19 09:05:09,2025-10-19 17:30:02,30293,0,0,-1,1,b6:a0:d0:16:51:89,9,17,6,2,0
202,2025-10-19 09:05:35,2025-10-19 16:30:18,26683,0,0,-1,1,45:f8:93:e1:60:84,9,16,6,2,0
82,2025-10-19 09:05:39,2025-10-19 17:18:33,29574,0,0,-1,1,d5:ad:62:4b:28:55,9,17,6,2,0
445,2025-10-19 09:06:23,2025-10-19 18:26:33,33610,0,0,-1,1,c9:0b:0a:bc:89:22,9,18,6,2,0
71,2025-10-19 09:06:28,2025-10-19 16:08:44,25336,0,0,-1,0,59:ad:66:db:40:2f,9,16,6,1,0
411,2025-10-19 09:07:35,2025-10-19 16:19:54,25939,0,0,-1,0,0f:f0:5a:d3:2a:56,9,16,6,1,0
27,2025-10-19 09:07:39,2025-10-19 18:26:50,33551,0,0,-1,1,98:eb:57:b7:14:9e,9,18,6,2,0
394,2025-10-19 09:07:47,2025-10-19 17:18:36,29449,0,0,-1,0,ec:ec:6e:a9:b4:61,9,17,6,1,0
299,2025-10-19 09:08:30,2025-10-19 18:36:28,34078,0,0,-1,1,6e:8a:ed:48:fd:71,9,18,6,2,0
197,2025-10-19 09:08:33,2025-10-19 16:46:51,27498,0,0,-1,0,fc:e9:a4:ab:0d:4d,9,16,6,1,0
45,2025-10-19 09:08:41,2025-10-19 16:34:47,26766,0,0,-1,0,a0:44:3a:d5:0d:d3,9,16,6,1,0
22,2025-10-19 09:08:55,2025-10-19 09:34:16,1521,0,0,-1,0,b9:e6:0c:53:65:40,9,9,6,4,0
446,2025-10-19 09:08:55,2025-10-19 17:35:14,30379,0,0,-1,1,ff:bc:bb:68:34:d2,9,17,6,2,0
187,2025-10-19 09:10:12,2025-10-19 09:10:12,0,0,0,-1,0,9b:ee:55:16:86:66,9,9,6,4,0
26,2025-10-19 09:10:29,2025-10-19 16:41:32,27063,0,0,-1,0,55:6d:b7:56:27:26,9,16,6,1,0
25,2025-10-19 09:10:31,2025-10-19 19:09:59,35968,0,0,-1,1,94:39:87:6d:22:0c,9,19,6,2,0
53,2025-10-19 09:10:54,2025-10-19 16:57:22,27988,0,0,-1,1,78:45:13:65:eb:d3,9,16,6,2,0
117,2025-10-19 09:11:03,2025-10-19 16:26:19,26116,0,0,-1,1,30:1b:f1:89:d9:c4,9,16,6,2,0
176,2025-10-19 09:11:33,2025-10-19 17:11:21,28788,0,0,-1,0,82:12:d1:c4:57:eb,9,17,6,1,0
264,2025-10-19 09:11:47,2025-10-19 17:15:32,29025,0,0,-1,1,08:c8:2d:33:5e:af,9,17,6,2,0
408,2025-10-19 09:12:00,2025-10-19 18:18:33,32793,0,0,-1,0,53:4b:dd:3a:55:c4,9,18,6,1,0
116,2025-10-19 09:12:55,2025-10-19 16:56:31,27816,0,0,-1,1,05:36:af:56:3f:3c,9,16,6,2,0
308,2025-10-19 09:13:47,2025-10-19 18:15:07,32480,0,0,-1,1,5f:74:d8:62:e5:8a,9,18,6,2,0
267,2025-10-19 09:13:50,2025-10-19 18:28:18,33268,0,0,-1,0,28:a8:31:01:6c:90,9,18,6,1,0
350,2025-10-19 09:13:50,2025-10-19 17:19:22,29132,0,0,-1,1,7c:fa:bc:34:32:4b,9,17,6,2,0
337,2025-10-19 09:14:27,2025-10-19 18:37:05,33758,0,0,-1,0,58:2b:20:14:51:82,9,18,6,1,0
283,2025-10-19 09:14:51,2025-10-19 17:28:28,29617,0,0,-1,1,e3:6f:34:ee:f0:4d,9,17,6,2,0
417,2025-10-19 09:15:27,2025-10-19 18:00:39,31512,0,0,-1,1,f4:dc:ba:72:d2:f4,9,18,6,2,0
358,2025-10-19 09:15:39,2025-10-19 17:36:46,30067,0,0,-1,1,10:34:bd:45:b9:7a,9,17,6,2,0
339,2025-10-19 09:16:33,2025-10-19 17:05:46,28153,0,0,-1,0,ee:60:bf:da:df:04,9,17,6,1,0
63,2025-10-19 09:17:04,2025-10-19 16:27:26,25822,0,0,-1,0,74:b9:4f:a8:e5:9a,9,16,6,1,0
396,2025-10-19 09:17:16,2025-10-19 19:08:39,35483,0,0,-1,0,6b:7c:78:9a:96:fc,9,19,6,1,0
192,2025-10-19 09:17:30,2025-10-19 17:59:49,31339,0,0,-1,1,e3:82:7d:68:b9:fc,9,17,6,2,0
381,2025-10-19 09:17:37,2025-10-19 18:30:48,33191,0,0,-1,0,04:fa:9b:03:11:6b,9,18,6,1,0
81,2025-10-19 09:17:40,2025-10-19 18:37:31,33591,0,0,-1,1,5d:01:42:f0:a2:18,9,18,6,2,0
275,2025-10-19 09:17:49,2025-10-19 18:25:37,32868,0,0,-1,1,5b:c3:44:a3:fb:c3,9,18,6,2,0
99,2025-10-19 09:17:59,2025-10-19 17:02:05,27846,0,0,-1,1,2e:48:bd:3d:87:4e,9,17,6,2,0
146,2025-10-19 09:18:16,2025-10-19 18:11:56,32020,0,0,-1,1,25:7b:e8:89:5a:ed,9,18,6,2,0
32,2025-10-19 09:18:20,2025-10-19 09:21:29,189,0,0,-1,1,26:b7:cc:bf:21:eb,9,9,6,3,0
94,2025-10-19 09:18:21,2025-10-19 17:29:02,29441,0,0,-1,1,a9:6e:f9:5e:2a:5c,9,17,6,2,0
57,2025-10-19 09:19:08,2025-10-19 17:45:26,30378,0,0,-1,1,13:6c:8e:19:02:d3,9,17,6,2,0
470,2025-10-19 09:20:29,2025-10-19 18:33:00,33151,0,0,-1,1,3f:f2:7a:1d:02:e7,9,18,6,2,0
91,2025-10-19 09:20:51,2025-10-19 17:34:08,29597,0,0,-1,1,22:37:c6:1c:ff:a1,9,17,6,2,0
80,2025-10-19 09:20:54,2025-10-19 17:09:46,28132,0,0,-1,0,ec:4c:3e:27:d9:5d,9,17,6,1,0
84,2025-10-19 09:21:00,2025-10-19 18:39:07,33487,0,0,-1,1,79:e7:a9:51:cd:01,9,18,6,2,0
455,2025-10-19 09:21:12,2025-10-19 19:00:08,34736,0,0,-1,1,85:c5:2c:ac:97:d5,9,19,6,2,0
495,2025-10-19 09:21:37,2025-10-19 19:17:45,35768,0,0,-1,1,bc:e4:a6:27:05:53,9,19,6,2,0
434,2025-10-19 09:22:06,2025-10-19 16:27:45,25539,0,0,-1,1,06:19:1e:f6:a5:e8,9,16,6,2,0
468,2025-10-19 09:22:08,2025-10-19 17:33:35,29487,0,0,-1,0,b4:74:9a:91:9f:7c,9,17,6,1,0
34,2025-10-19 09:22:36,2025-10-19 16:23:41,25265,0,0,-1,1,b9:bb:16:78:db:6c,9,16,6,2,0
380,2025-10-19 09:23:54,2025-10-19 18:33:51,32997,0,0,-1,0,9e:c6:94:0c:5c:ec,9,18,6,1,0
282,2025-10-19 09:23:57,2025-10-19 18:24:53,32456,0,0,-1,0,87:4c:39:21:93:4e,9,18,6,1,0
138,2025-10-19 09:23:58,2025-10-19 17:40:18,29780,0,0,-1,0,f0:22:74:48:86:1b,9,17,6,1,0
131,2025-10-19 09:24:20,2025-10-19 17:12:55,28115,0,0,-1,0,a3:13:a5:43:fc:0f,9,17,6,1,0
332,2025-10-19 09:24:39,2025-10-19 16:30:57,25578,0,0,-1,0,d5:82:a3:67:3f:36,9,16,6,1,0
215,2025-10-19 09:24:46,2025-10-19 18:48:41,33835,0,0,-1,0,68:f0:d6:d1:40:d4,9,18,6,1,0
398,2025-10-19 09:25:57,2025-10-19 19:12:46,35209,0,0,-1,1,e6:1d:6e:af:b1:d7,9,19,6,2,0
472,2025-10-19 09:26:05,2025-10-19 19:08:39,34954,0,0,-1,1,bc:b5:32:f3:86:a1,9,19,6,2,0
4,2025-10-19 09:26:11,2025-10-19 17:08:54,27763,0,0,-1,0,c0:d1:ce:d8:6b:48,9,17,6,1,0
467,2025-10-19 09:26:21,2025-10-19 19:13:49,35248,0,0,-1,1,57:5d:48:78:5e:61,9,19,6,2,0
140,2025-10-19 09:26:42,2025-10-19 18:18:07,31885,0,0,-1,0,dd:e2:c7:13:82:44,9,18,6,1,0
458,2025-10-19 09:27:29,2025-10-19 17:28:45,28876,0,0,-1,1,25:eb:72:5e:9d:35,9,17,6,2,0
441,2025-10-19 09:27:36,2025-10-19 18:51:45,33849,0,0,-1,0,d3:e5:59:fe:b3:bd,9,18,6,1,0
383,2025-10-19 09:28:08,2025-10-19 18:44:41,33393,0,0,-1,0,4d:8d:92:89:c9:45,9,18,6,1,0
108,2025-10-19 09:28:54,2025-10-19 17:59:46,30652,0,0,-1,1,9c:77:c0:ca:57:b0,9,17,6,2,0
347,2025-10-19 09:29:12,2025-10-19 17:21:21,28329,0,0,-1,1,06:8d:bd:7b:37:f3,9,17,6,2,0
461,2025-10-19 09:29:14,2025-10-19 16:45:15,26161,0,0,-1,0,0e:ab:1e:ca:0d:28,9,16,6,1,0
36,2025-10-19 09:29:15,2025-10-19 17:24:16,28501,0,0,-1,1,39:76:47:90:67:b3,9,17,6,2,0
68,2025-10-19 09:29:18,2025-10-19 19:23:06,35628,0,0,-1,1,1e:78:b8:5a:43:7b,9,19,6,2,0
387,2025-10-19 09:29:22,2025-10-19 18:57:29,34087,0,0,-1,1,8f:49:91:02:9e:ad,9,18,6,2,0
185,2025-10-19 09:29:50,2025-10-19 17:58:53,30543,0,0,-1,0,c5:a7:33:97:cc:83,9,17,6,1,0
286,2025-10-19 09:30:12,2025-10-19 17:06:38,27386,0,0,-1,0,cc:b5:5e:51:2a:5c,9,17,6,1,0
301,2025-10-19 09:30:13,2025-10-19 17:17:08,28015,0,0,-1,1,28:41:90:a3:c7:d0,9,17,6,2,0
230,2025-10-19 09:30:52,2025-10-19 19:30:37,35985,0,0,-1,0,94:99:4a:94:4d:db,9,19,6,1,0
122,2025-10-19 09:31:16,2025-10-19 18:02:53,30697,0,0,-1,0,64:d2:cb:7c:0f:9b,9,18,6,1,0
410,2025-10-19 09:31:30,2025-10-19 19:11:43,34813,0,0,-1,0,69:32:a3:4a:46:de,9,19,6,1,0
241,2025-10-19 09:31:32,2025-10-19 18:44:35,33183,0,0,-1,0,38:dd:2f:45:c7:42,9,18,6,1,0
251,2025-10-19 09:31:38,2025-10-19 19:06:24,34486,0,0,-1,1,50:04:9e:a1:de:70,9,19,6,2,0
284,2025-10-19 09:32:01,2025-10-19 17:56:38,30277,0,0,-1,0,79:7c:a5:bd:84:3b,9,17,6,1,0
214,2025-10-19 09:32:28,2025-10-19 18:30:41,32293,0,0,-1,1,01:8d:94:ef:99:a4,9,18,6,2,0
292,2025-10-19 09:32:31,2025-10-19 19:30:42,35891,0,0,-1,0,80:a8:db:4d:87:fa,9,19,6,1,0
199,2025-10-19 09:33:03,2025-10-19 17:38:03,29100,0,0,-1,1,0b:33:f3:55:a6:ab,9,17,6,2,0
388,2025-10-19 09:33:28,2025-10-19 18:46:30,33182,0,0,-1,1,98:e8:a5:a1:f4:63,9,18,6,2,0
385,2025-10-19 09:34:35,2025-10-19 18:39:25,32690,0,0,-1,1,03:23:9d:f9:15:4c,9,18,6,2,0
211,2025-10-19 09:35:16,2025-10-19 19:06:42,34286,0,0,-1,1,d2:3a:9a:e8:3d:d9,9,19,6,2,0
163,2025-10-19 09:35:30,2025-10-19 17:27:32,28322,0,0,-1,0,6b:65:f8:39:59:51,9,17,6,1,0
281,2025-10-19 09:35:46,2025-10-19 19:14:35,34729,0,0,-1,0,73:b5:f8:e3:f0:96,9,19,6,1,0
42,2025-10-19 09:36:08,2025-10-19 18:45:07,32939,0,0,-1,0,ee:f8:60:9d:91:49,9,18,6,1,0
429,2025-10-19 09:36:14,2025-10-19 10:21:06,2692,0,0,-1,0,7d:39:82:a8:9a:3b,9,10,6,4,0
154,2025-10-19 09:36:30,2025-10-19 19:06:21,34191,0,0,-1,1,96:67:22:fd:c3:58,9,19,6,2,0
195,2025-10-19 09:36:42,2025-10-19 18:44:00,32838,0,0,-1,0,ed:5b:b6:b4:27:fa,9,18,6,1,0
298,2025-10-19 09:36:57,2025-10-19 18:09:31,30754,0,0,-1,1,98:22:fb:e9:aa:e0,9,18,6,2,0
487,2025-10-19 09:37:44,2025-10-19 18:26:58,31754,0,0,-1,0,cc:71:e9:9c:74:88,9,18,6,1,0
432,2025-10-19 09:37:46,2025-10-19 16:54:31,26205,0,0,-1,0,51:b6:82:41:22:d6,9,16,6,1,0
303,2025-10-19 09:38:23,2025-10-19 17:36:10,28667,0,0,-1,1,12:88:d2:65:2b:e7,9,17,6,2,0
428,2025-10-19 09:38:30,2025-10-19 18:23:45,31515,0,0,-1,0,fe:b5:b0:a6:73:25,9,18,6,1,0
352,2025-10-19 09:39:03,2025-10-19 17:18:04,27541,0,0,-1,1,dd:2a:23:4f:8e:12,9,17,6,2,0
448,2025-10-19 09:39:14,2025-10-19 19:31:08,35514,0,0,-1,0,65:e1:0f:2b:5d:93,9,19,6,1,0
61,2025-10-19 09:39:34,2025-10-19 19:16:08,34594,0,0,-1,1,16:59:96:07:70:90,9,19,6,2,0
278,2025-10-19 09:39:58,2025-10-19 18:10:03,30605,0,0,-1,1,59:f2:fa:3e:d4:75,9,18,6,2,0
173,2025-10-19 09:40:20,2025-10-19 16:55:53,26133,0,0,-1,1,63:8e:52:d1:a6:c5,9,16,6,2,0
483,2025-10-19 09:40:53,2025-10-19 19:34:33,35620,0,0,-1,1,56:2c:8f:c7:d8:a2,9,19,6,2,0
294,2025-10-19 09:41:24,2025-10-19 18:46:57,32733,0,0,-1,1,5f:36:27:8a:bd:68,9,18,6,2,0
29,2025-10-19 09:41:52,2025-10-19 18:30:44,31732,0,0,-1,0,48:f6:ef:b3:d6:54,9,18,6,1,0
290,2025-10-19 09:42:08,2025-10-19 18:16:19,30851,0,0,-1,1,46:12:e8:fd:94:be,9,18,6,2,0
443,2025-10-19 09:42:21,2025-10-19 17:10:05,26864,0,0,-1,1,4d:25:c6:e2:25:99,9,17,6,2,0
222,2025-10-19 09:43:25,2025-10-19 18:52:39,32954,0,0,-1,0,2e:99:bd:fb:35:47,9,18,6,1,0
55,2025-10-19 09:43:32,2025-10-19 17:46:06,28954,0,0,-1,0,c4:3a:01:43:4b:20,9,17,6,1,0
353,2025-10-19 09:44:00,2025-10-19 19:24:40,34840,0,0,-1,0,3d:43:2b:fa:eb:24,9,19,6,1,0
191,2025-10-19 09:44:24,2025-10-19 17:02:24,26280,0,0,-1,0,7b:8a:e0:03:25:fe,9,17,6,1,0
307,2025-10-19 09:44:37,2025-10-19 16:50:04,25527,0,0,-1,0,f0:13:2d:7b:7c:76,9,16,6,1,0
369,2025-10-19 09:44:50,2025-10-19 19:43:19,35909,0,0,-1,1,9d:b5:67:da:52:b7,9,19,6,2,0
261,2025-10-19 09:44:55,2025-10-19 18:09:02,30247,0,0,-1,0,4a:f9:ec:d1:12:56,9,18,6,1,0
320,2025-10-19 09:45:00,2025-10-19 09:45:00,0,0,0,-1,0,a7:21:3d:f1:e9:2b,9,9,6,4,0
465,2025-10-19 09:45:09,2025-10-19 18:47:36,32547,0,0,-1,0,1f:ab:93:b8:de:0c,9,18,6,1,0
416,2025-10-19 09:45:14,2025-10-19 18:57:53,33159,0,0,-1,1,0e:6a:3f:96:fc:9c,9,18,6,2,0
56,2025-10-19 09:46:03,2025-10-19 19:29:42,35019,0,0,-1,0,a8:75:ff:52:d4:b5,9,19,6,1,0
300,2025-10-19 09:46:07,2025-10-19 19:02:31,33384,0,0,-1,0,3a:65:5a:c9:9d:bc,9,19,6,1,0
2,2025-10-19 09:46:10,2025-10-19 19:20:37,34467,0,0,-1,0,f4:40:e8:5d:fc:50,9,19,6,1,0
18,2025-10-19 09:46:22,2025-10-19 09:46:22,0,0,0,-1,0,88:43:7f:fc:a6:34,9,9,6,4,0
435,2025-10-19 09:46:28,2025-10-19 19:39:26,35578,0,0,-1,0,76:47:eb:d1:45:b7,9,19,6,1,0
24,2025-10-19 09:46:36,2025-10-19 16:58:45,25929,0,0,-1,0,24:df:9b:3a:2a:e5,9,16,6,1,0
313,2025-10-19 09:46:56,2025-10-19 18:55:25,32909,0,0,-1,0,57:f0:9e:56:b6:da,9,18,6,1,0
330,2025-10-19 09:47:06,2025-10-19 17:38:39,28293,0,0,-1,0,e4:e9:0c:34:5c:52,9,17,6,1,0
494,2025-10-19 09:47:09,2025-10-19 19:07:21,33612,0,0,-1,1,3c:d1:c2:0b:91:73,9,19,6,2,0
484,2025-10-19 09:47:13,2025-10-19 18:14:41,30448,0,0,-1,0,7d:4f:80:52:13:ce,9,18,6,1,0
208,2025-10-19 09:47:23,2025-10-19 17:11:25,26642,0,0,-1,0,0b:ef:dc:3f:9b:0c,9,17,6,1,0
69,2025-10-19 09:47:59,2025-10-19 17:50:01,28922,0,0,-1,0,60:96:fa:83:fc:62,9,17,6,1,0
444,2025-10-19 09:48:15,2025-10-19 18:13:31,30316,0,0,-1,0,1e:18:2b:49:d3:a5,9,18,6,1,0
223,2025-10-19 09:48:20,2025-10-19 19:11:10,33770,0,0,-1,0,4b:90:2e:e7:f9:37,9,19,6,1,0
452,2025-10-19 09:48:33,2025-10-19 18:23:37,30904,0,0,-1,0,25:36:57:a0:bf:90,9,18,6,1,0
127,2025-10-19 09:48:39,2025-10-19 17:00:47,25928,0,0,-1,1,ff:f9:66:55:db:55,9,17,6,2,0
239,2025-10-19 09:48:47,2025-10-19 18:25:11,30984,0,0,-1,0,df:cf:c8:a7:c8:f5,9,18,6,1,0
233,2025-10-19 09:48:50,2025-10-19 18:41:43,31973,0,0,-1,0,c4:58:b1:21:23:68,9,18,6,1,0
371,2025-10-19 09:48:57,2025-10-19 18:50:48,32511,0,0,-1,0,71:30:d3:06:7f:28,9,18,6,1,0
449,2025-10-19 09:49:08,2025-10-19 18:29:00,31192,0,0,-1,0,a8:44:43:c4:c2:4d,9,18,6,1,0
47,2025-10-19 09:49:59,2025-10-19 18:26:26,30987,0,0,-1,0,cf:32:c4:08:e1:d6,9,18,6,1,0
175,2025-10-19 09:50:19,2025-10-19 19:29:38,34759,0,0,-1,1,d2:54:4a:46:7a:2f,9,19,6,2,0
100,2025-10-19 09:50:21,2025-10-19 17:04:22,26041,0,0,-1,0,5d:41:ce:f8:a6:f6,9,17,6,1,0
259,2025-10-19 09:51:36,2025-10-19 19:21:17,34181,0,0,-1,1,5c:00:7c:68:74:02,9,19,6,2,0
38,2025-10-19 09:52:01,2025-10-19 18:39:48,31667,0,0,-1,1,38:7b:ac:3d:db:c8,9,18,6,2,0
44,2025-10-19 09:52:12,2025-10-19 19:29:57,34665,0,0,-1,0,8a:07:bf:60:bf:f2,9,19,6,1,0
462,2025-10-19 09:52:20,2025-10-19 17:24:57,27157,0,0,-1,1,f9:af:b9:62:6e:b2,9,17,6,2,0
288,2025-10-19 09:52:30,2025-10-19 17:56:46,29056,0,0,-1,0,06:9b:56:4d:ab:2b,9,17,6,1,0
143,2025-10-19 09:52:46,2025-10-19 16:55:27,25361,0,0,-1,1,91:a4:4c:6c:d5:ca,9,16,6,2,0
1,2025-10-19 09:53:39,2025-10-19 18:31:12,31053,0,0,-1,1,21:cf:d6:70:45:e8,9,18,6,2,0
401,2025-10-19 09:53:52,2025-10-19 17:50:21,28589,0,0,-1,0,96:cc:8f:e2:70:1d,9,17,6,1,0
240,2025-10-19 09:54:14,2025-10-19 18:15:28,30074,0,0,-1,0,12:8a:39:85:c7:17,9,18,6,1,0
265,2025-10-19 09:55:00,2025-10-19 19:20:49,33949,0,0,-1,0,fc:b3:23:62:25:a4,9,19,6,1,0
399,2025-10-19 09:55:28,2025-10-19 19:02:17,32809,0,0,-1,0,57:3f:ae:49:72:54,9,19,6,1,0
404,2025-10-19 09:55:35,2025-10-19 18:47:38,31923,0,0,-1,0,54:e0:1f:73:05:4c,9,18,6,1,0
287,2025-10-19 09:55:43,2025-10-19 18:12:23,29800,0,0,-1,1,79:3b:4c:d8:00:6b,9,18,6,2,0
235,2025-10-19 09:55:54,2025-10-19 19:16:12,33618,0,0,-1,1,a8:0e:0d:9d:14:01,9,19,6,2,0
209,2025-10-19 09:55:58,2025-10-19 17:11:51,26153,0,0,-1,0,75:f4:17:fe:4c:69,9,17,6,1,0
125,2025-10-19 09:56:08,2025-10-19 19:53:53,35865,0,0,-1,1,ac:6b:92:25:63:bb,9,19,6,2,0
348,2025-10-19 09:56:50,2025-10-19 17:25:50,26940,0,0,-1,0,79:ad:5c:71:38:01,9,17,6,1,0
373,2025-10-19 09:57:36,2025-10-19 17:47:13,28177,0,0,-1,0,8a:3f:bc:14:06:e5,9,17,6,1,0
23,2025-10-19 09:57:38,2025-10-19 19:11:07,33209,0,0,-1,1,1e:71:38:f5:9b:24,9,19,6,2,0
177,2025-10-19 09:58:09,2025-10-19 19:42:27,35058,0,0,-1,1,d5:a2:6f:ca:d3:70,9,19,6,2,0
112,2025-10-19 09:58:14,2025-10-19 17:23:20,26706,0,0,-1,0,75:12:22:da:2f:83,9,17,6,1,0
315,2025-10-19 09:58:33,2025-10-19 19:00:13,32500,0,0,-1,1,f8:34:7e:e4:b1:84,9,19,6,2,0
291,2025-10-19 09:59:12,2025-10-19 19:45:48,35196,0,0,-1,0,c3:ac:1b:f3:ab:9d,9,19,6,1,0
314,2025-10-19 09:59:25,2025-10-19 18:25:00,30335,0,0,-1,0,06:ab:71:77:39:59,9,18,6,1,0
403,2025-10-19 09:59:30,2025-10-19 17:59:30,28800,0,0,-1,0,2f:08:de:2b:a0:e0,9,17,6,1,0
194,2025-10-19 09:59:31,2025-10-19 18:39:06,31175,0,0,-1,1,06:cf:2f:14:bd:ae,9,18,6,2,0
391,2025-10-19 09:59:42,2025-10-19 18:50:29,31847,0,0,-1,1,4e:87:7f:82:a4:c2,9,18,6,2,0
90,2025-10-19 09:59:47,2025-10-19 19:18:21,33514,0,0,-1,0,f1:02:e5:4f:b5:a0,9,19,6,1,0
10,2025-10-19 09:59:49,2025-10-19 19:07:37,32868,0,0,-1,1,f5:8b:8e:e7:71:28,9,19,6,2,0
198,2025-10-19 09:59:54,2025-10-19 17:03:46,25432,0,0,-1,1,c8:e8:7d:2f:6b:ed,9,17,6,2,0
341,2025-10-19 10:00:12,2025-10-19 19:05:25,32713,0,0,-1,1,82:38:f3:fa:d4:6a,10,19,6,2,0
270,2025-10-19 10:00:28,2025-10-19 19:23:40,33792,0,0,-1,0,ca:d7:f3:1b:79:24,10,19,6,1,0
473,2025-10-19 10:00:49,2025-10-19 18:24:19,30210,0,0,-1,1,19:a2:bf:c9:33:4e,10,18,6,2,0
433,2025-10-19 10:01:11,2025-10-19 19:23:12,33721,0,0,-1,0,ff:d2:e3:80:fa:02,10,19,6,1,0
60,2025-10-19 10:01:39,2025-10-19 17:05:04,25405,0,0,-1,1,4d:87:ae:78:66:d5,10,17,6,2,0
224,2025-10-19 10:01:53,2025-10-19 18:29:23,30450,0,0,-1,1,2c:84:79:b2:8b:ff,10,18,6,2,0
190,2025-10-19 10:02:00,2025-10-19 19:04:10,32530,0,0,-1,1,0e:54:00:d4:9a:a0,10,19,6,2,0
436,2025-10-19 10:03:37,2025-10-19 18:06:19,28962,0,0,-1,1,be:89:19:26:29:ee,10,18,6,2,0
268,2025-10-19 10:04:19,2025-10-19 18:42:35,31096,0,0,-1,0,cf:fa:51:e0:64:38,10,18,6,1,0
62,2025-10-19 10:04:25,2025-10-19 17:16:13,25908,0,0,-1,0,53:25:f6:34:55:06,10,17,6,1,0
156,2025-10-19 10:04:58,2025-10-19 19:05:23,32425,0,0,-1,1,9a:99:57:73:98:75,10,19,6,2,0
257,2025-10-19 10:05:01,2025-10-19 18:44:11,31150,0,0,-1,1,e0:d6:1e:61:c8:7d,10,18,6,2,0
368,2025-10-19 10:05:03,2025-10-19 17:13:55,25732,0,0,-1,0,ac:48:c1:ce:4a:8a,10,17,6,1,0
219,2025-10-19 10:05:36,2025-10-19 18:52:28,31612,0,0,-1,1,be:26:ca:3c:11:e7,10,18,6,2,0
289,2025-10-19 10:05:40,2025-10-19 20:01:11,35731,0,0,-1,0,f4:c6:41:66:01:68,10,20,6,1,0
102,2025-10-19 10:06:20,2025-10-19 18:15:16,29336,0,0,-1,0,1b:b6:43:b3:32:9e,10,18,6,1,0
