username,login_time,auth_type,hostname,remote_ip,session_duration_seconds,hour,day_of_week,is_weekend,is_abnormal
swati,2025-06-11 17:37:16,local,rahul-laptop,192.168.1.5,2521,17,Wednesday,False,1
rahul,2025-05-25 15:00:16,sso,rahul-laptop,10.0.0.12,11146,15,Sunday,True,1
deepa,2025-06-08 04:04:16,local,deepa-laptop,203.0.113.45,9663,4,Sunday,True,1
rajat,2025-06-06 09:49:16,local,rajat-laptop,172.16.5.9,12267,9,Friday,False,1
rahul,2025-05-27 00:13:16,local,rahul-laptop,10.0.0.12,10153,0,Tuesday,False,1
anil,2025-06-05 14:09:16,local,anil-laptop,172.16.5.9,454,14,Thursday,False,0
varun,2025-06-23 14:46:16,vpn,varun-laptop,203.0.113.45,2869,14,Monday,False,1
ankita,2025-06-04 12:14:16,ssh,ankita-laptop,203.0.113.45,9120,12,Wednesday,False,1
rohit,2025-06-09 11:52:16,ssh,rohit-laptop,203.0.113.45,6945,11,Monday,False,1
sneha,2025-06-03 07:27:16,local,sneha-laptop,198.51.100.22,9501,7,Tuesday,False,1
ritu,2025-05-29 08:54:16,local,ritu-laptop,198.51.100.22,13864,8,Thursday,False,1
simar,2025-06-16 15:40:16,local,simar-laptop,10.0.0.12,6562,15,Monday,False,0
simar,2025-06-14 03:52:16,local,simar-laptop,192.168.1.5,3649,3,Saturday,True,1
priya,2025-06-15 00:13:16,local,priya-laptop,198.51.100.22,11191,0,Sunday,True,1
simar,2025-06-18 14:32:16,local,simar-laptop,192.168.1.5,11367,14,Wednesday,False,1
rajat,2025-05-31 02:39:16,local,rajat-laptop,172.16.5.9,6453,2,Saturday,True,1
vikram,2025-05-27 22:03:16,local,vikram-laptop,192.168.1.5,13455,22,Tuesday,False,1
anil,2025-06-23 17:06:16,vpn,anil-laptop,10.0.0.12,12799,17,Monday,False,1
swati,2025-06-24 01:17:16,local,swati-laptop,10.0.0.12,5338,1,Tuesday,False,1
deepa,2025-06-20 20:10:16,vpn,deepa-laptop,198.51.100.22,11036,20,Friday,False,1
arjun,2025-06-20 19:54:16,sso,arjun-laptop,198.51.100.22,11061,19,Friday,False,1
arjun,2025-05-24 15:41:16,ssh,manish-laptop,10.0.0.12,9232,15,Saturday,True,1
rahul,2025-06-16 22:17:16,ssh,rahul-laptop,10.0.0.12,6868,22,Monday,False,1
swati,2025-06-05 03:00:16,local,preeti-laptop,203.0.113.45,8970,3,Thursday,False,1
rajat,2025-06-20 08:27:16,local,rajat-laptop,192.168.1.5,7521,8,Friday,False,1
arjun,2025-06-20 20:05:16,ssh,arjun-laptop,172.16.5.9,395,20,Friday,False,0
deepa,2025-06-13 06:35:16,local,deepa-laptop,192.168.1.5,4579,6,Friday,False,1
arjun,2025-05-29 18:02:16,ssh,arjun-laptop,203.0.113.45,1523,18,Thursday,False,1
ritu,2025-05-31 02:13:16,local,ankita-laptop,198.51.100.22,1561,2,Saturday,True,1
swati,2025-05-29 17:19:16,vpn,rahul-laptop,198.51.100.22,4690,17,Thursday,False,1
deepa,2025-06-20 14:29:16,local,deepa-laptop,203.0.113.45,4078,14,Friday,False,1
deepa,2025-06-19 08:46:16,local,priya-laptop,10.0.0.12,4434,8,Thursday,False,1
manish,2025-06-15 09:50:16,vpn,manish-laptop,203.0.113.45,8642,9,Sunday,True,1
rahul,2025-06-06 04:44:16,local,rahul-laptop,10.0.0.12,10782,4,Friday,False,1
vikram,2025-06-02 01:30:16,ssh,vikram-laptop,172.16.5.9,2717,1,Monday,False,1
priya,2025-06-22 18:15:16,vpn,priya-laptop,192.168.1.5,4915,18,Sunday,True,1
preeti,2025-06-10 04:50:16,vpn,rahul-laptop,203.0.113.45,6222,4,Tuesday,False,1
arjun,2025-06-02 15:48:16,local,varun-laptop,172.16.5.9,10486,15,Monday,False,1
priya,2025-06-18 16:28:16,sso,priya-laptop,10.0.0.12,9011,16,Wednesday,False,0
rohit,2025-06-06 22:10:16,local,rohit-laptop,192.168.1.5,12511,22,Friday,False,1
deepa,2025-06-03 03:46:16,local,deepa-laptop,10.0.0.12,11138,3,Tuesday,False,1
meena,2025-05-29 18:46:16,local,meena-laptop,203.0.113.45,11989,18,Thursday,False,1
ankita,2025-06-19 02:03:16,ssh,ankita-laptop,203.0.113.45,12096,2,Thursday,False,1
sneha,2025-06-03 19:19:16,local,sneha-laptop,192.168.1.5,11723,19,Tuesday,False,1
manish,2025-06-20 19:37:16,local,manish-laptop,203.0.113.45,5709,19,Friday,False,1
kiran,2025-06-01 21:13:16,sso,kiran-laptop,192.168.1.5,14188,21,Sunday,True,1
arjun,2025-05-28 01:41:16,local,arjun-laptop,203.0.113.45,4273,1,Wednesday,False,1
deepa,2025-06-01 19:20:16,local,deepa-laptop,10.0.0.12,9810,19,Sunday,True,0
ritu,2025-06-03 20:56:16,local,ritu-laptop,172.16.5.9,11346,20,Tuesday,False,1
priya,2025-05-31 17:44:16,local,priya-laptop,198.51.100.22,11387,17,Saturday,True,1
rahul,2025-06-03 19:30:16,local,rahul-laptop,172.16.5.9,13264,19,Tuesday,False,1
swati,2025-06-10 19:45:16,local,swati-laptop,192.168.1.5,7603,19,Tuesday,False,0
sneha,2025-06-14 13:45:16,ssh,sneha-laptop,192.168.1.5,526,13,Saturday,True,0
preeti,2025-06-17 23:02:16,sso,rahul-laptop,172.16.5.9,3132,23,Tuesday,False,1
arjun,2025-05-25 23:13:16,local,arjun-laptop,192.168.1.5,151,23,Sunday,True,1
sneha,2025-05-31 04:48:16,local,sneha-laptop,203.0.113.45,2734,4,Saturday,True,1
deepa,2025-06-20 14:34:16,local,deepa-laptop,172.16.5.9,2947,14,Friday,False,0
ritu,2025-06-04 18:11:16,sso,ritu-laptop,203.0.113.45,10266,18,Wednesday,False,1
vikram,2025-06-09 22:19:16,local,vikram-laptop,203.0.113.45,7484,22,Monday,False,1
simar,2025-05-31 06:17:16,ssh,simar-laptop,172.16.5.9,8960,6,Saturday,True,1
kiran,2025-05-29 11:04:16,local,kiran-laptop,10.0.0.12,5758,11,Thursday,False,0
sneha,2025-05-25 04:26:16,local,sneha-laptop,198.51.100.22,13945,4,Sunday,True,1
deepa,2025-06-15 15:11:16,local,deepa-laptop,198.51.100.22,4971,15,Sunday,True,1
ankita,2025-06-04 18:32:16,local,ankita-laptop,172.16.5.9,4176,18,Wednesday,False,0
swati,2025-06-02 21:19:16,local,swati-laptop,203.0.113.45,5181,21,Monday,False,1
swati,2025-05-25 06:56:16,vpn,rahul-laptop,203.0.113.45,2287,6,Sunday,True,1
neha,2025-06-24 08:38:16,local,neha-laptop,203.0.113.45,4611,8,Tuesday,False,1
manish,2025-06-23 02:20:16,local,manish-laptop,192.168.1.5,5497,2,Monday,False,1
manish,2025-05-29 09:27:16,ssh,manish-laptop,10.0.0.12,5548,9,Thursday,False,1
simar,2025-06-23 10:20:16,ssh,simar-laptop,10.0.0.12,4597,10,Monday,False,1
preeti,2025-06-12 17:15:16,local,preeti-laptop,192.168.1.5,10192,17,Thursday,False,0
rohit,2025-05-25 22:31:16,local,rohit-laptop,203.0.113.45,3445,22,Sunday,True,1
meena,2025-06-01 05:43:16,vpn,rahul-laptop,192.168.1.5,10592,5,Sunday,True,1
ritu,2025-05-26 16:48:16,sso,ritu-laptop,192.168.1.5,8104,16,Monday,False,0
sneha,2025-06-18 00:22:16,vpn,sneha-laptop,198.51.100.22,6275,0,Wednesday,False,1
meena,2025-06-02 13:51:16,local,sneha-laptop,203.0.113.45,5462,13,Monday,False,1
rajat,2025-05-26 19:55:16,vpn,rajat-laptop,192.168.1.5,4601,19,Monday,False,0
swati,2025-06-07 21:24:16,local,swati-laptop,172.16.5.9,5262,21,Saturday,True,0
neha,2025-05-26 22:13:16,local,neha-laptop,203.0.113.45,6025,22,Monday,False,1
varun,2025-06-13 22:30:16,local,varun-laptop,172.16.5.9,4453,22,Friday,False,1
ankita,2025-06-02 01:48:16,local,ankita-laptop,192.168.1.5,5763,1,Monday,False,1
ritu,2025-06-03 14:11:16,local,ritu-laptop,172.16.5.9,2849,14,Tuesday,False,0
arjun,2025-06-02 16:01:16,sso,arjun-laptop,172.16.5.9,6682,16,Monday,False,0
preeti,2025-05-28 00:49:16,local,preeti-laptop,172.16.5.9,6028,0,Wednesday,False,1
varun,2025-05-30 18:08:16,local,varun-laptop,192.168.1.5,11516,18,Friday,False,1
rahul,2025-05-30 20:56:16,local,rahul-laptop,203.0.113.45,7074,20,Friday,False,1
rahul,2025-06-08 01:51:16,sso,rahul-laptop,10.0.0.12,9284,1,Sunday,True,1
neha,2025-06-13 03:08:16,local,neha-laptop,10.0.0.12,13120,3,Friday,False,1
varun,2025-06-23 15:52:16,ssh,varun-laptop,198.51.100.22,10511,15,Monday,False,1
priya,2025-06-13 11:59:16,local,priya-laptop,192.168.1.5,11331,11,Friday,False,1
sneha,2025-05-28 04:32:16,sso,sneha-laptop,10.0.0.12,4829,4,Wednesday,False,1
manish,2025-06-03 21:41:16,vpn,manish-laptop,192.168.1.5,2557,21,Tuesday,False,0
swati,2025-06-15 11:09:16,local,swati-laptop,10.0.0.12,12226,11,Sunday,True,1
yash,2025-06-15 23:53:16,ssh,yash-laptop,198.51.100.22,7562,23,Sunday,True,1
neha,2025-06-05 01:40:16,vpn,neha-laptop,198.51.100.22,3521,1,Thursday,False,1
preeti,2025-05-29 04:13:16,local,preeti-laptop,172.16.5.9,11639,4,Thursday,False,1
arjun,2025-06-06 13:06:16,ssh,arjun-laptop,203.0.113.45,2737,13,Friday,False,1
ritu,2025-06-15 12:10:16,local,ritu-laptop,10.0.0.12,8290,12,Sunday,True,0
manish,2025-06-20 19:26:16,sso,manish-laptop,203.0.113.45,4531,19,Friday,False,1
rohit,2025-06-05 10:33:16,local,rohit-laptop,192.168.1.5,3612,10,Thursday,False,0
sneha,2025-06-16 20:35:16,local,sneha-laptop,10.0.0.12,9014,20,Monday,False,0
ritu,2025-06-18 19:02:16,vpn,ritu-laptop,172.16.5.9,9189,19,Wednesday,False,0
swati,2025-06-14 18:51:16,ssh,swati-laptop,172.16.5.9,3920,18,Saturday,True,1
simar,2025-06-18 12:57:16,local,simar-laptop,192.168.1.5,8407,12,Wednesday,False,0
rahul,2025-05-28 09:28:16,ssh,rahul-laptop,203.0.113.45,8952,9,Wednesday,False,1
swati,2025-06-15 21:18:16,local,swati-laptop,203.0.113.45,7339,21,Sunday,True,1
meena,2025-06-20 03:15:16,local,meena-laptop,172.16.5.9,7484,3,Friday,False,1
rohit,2025-05-25 04:49:16,ssh,rohit-laptop,10.0.0.12,13856,4,Sunday,True,1
rohit,2025-06-08 13:01:16,local,rohit-laptop,10.0.0.12,10823,13,Sunday,True,1
arjun,2025-06-04 12:57:16,local,arjun-laptop,172.16.5.9,9652,12,Wednesday,False,0
preeti,2025-06-08 06:49:16,local,preeti-laptop,198.51.100.22,13367,6,Sunday,True,1
anil,2025-06-06 21:38:16,ssh,anil-laptop,203.0.113.45,2201,21,Friday,False,1
ankita,2025-05-26 08:50:16,ssh,ankita-laptop,203.0.113.45,14184,8,Monday,False,1
deepa,2025-06-23 15:23:16,ssh,deepa-laptop,198.51.100.22,10562,15,Monday,False,1
simar,2025-06-03 02:31:16,local,simar-laptop,203.0.113.45,12486,2,Tuesday,False,1
kiran,2025-06-09 03:55:16,ssh,kiran-laptop,172.16.5.9,10078,3,Monday,False,1
anil,2025-05-28 05:19:16,vpn,anil-laptop,192.168.1.5,3381,5,Wednesday,False,1
simar,2025-05-31 19:36:16,ssh,simar-laptop,198.51.100.22,10160,19,Saturday,True,1
rohit,2025-06-09 03:21:16,local,rohit-laptop,10.0.0.12,11163,3,Monday,False,1
arjun,2025-06-20 04:44:16,local,arjun-laptop,203.0.113.45,7963,4,Friday,False,1
rajat,2025-05-25 14:36:16,local,rajat-laptop,198.51.100.22,2420,14,Sunday,True,1
neha,2025-06-18 10:59:16,sso,neha-laptop,192.168.1.5,13432,10,Wednesday,False,1
manish,2025-06-04 20:30:16,ssh,manish-laptop,198.51.100.22,10789,20,Wednesday,False,1
preeti,2025-05-26 08:20:16,ssh,preeti-laptop,192.168.1.5,2368,8,Monday,False,1
ankita,2025-06-04 02:18:16,local,varun-laptop,172.16.5.9,7880,2,Wednesday,False,1
preeti,2025-06-10 22:27:16,ssh,preeti-laptop,10.0.0.12,2181,22,Tuesday,False,1
swati,2025-06-22 08:42:16,local,swati-laptop,192.168.1.5,2144,8,Sunday,True,1
yash,2025-06-23 16:47:16,vpn,yash-laptop,192.168.1.5,13564,16,Monday,False,1
rohit,2025-06-13 00:40:16,local,rohit-laptop,203.0.113.45,11435,0,Friday,False,1
rohit,2025-05-30 14:25:16,local,rohit-laptop,172.16.5.9,2408,14,Friday,False,0
sneha,2025-06-07 08:35:16,local,sneha-laptop,172.16.5.9,9248,8,Saturday,True,1
anil,2025-06-05 02:32:16,vpn,anil-laptop,172.16.5.9,3193,2,Thursday,False,1
anil,2025-05-31 14:59:16,sso,anil-laptop,10.0.0.12,877,14,Saturday,True,0
simar,2025-06-24 00:58:16,vpn,simar-laptop,203.0.113.45,1885,0,Tuesday,False,1
anil,2025-05-25 15:14:16,vpn,anil-laptop,172.16.5.9,2861,15,Sunday,True,1
priya,2025-06-22 11:45:16,local,priya-laptop,172.16.5.9,3749,11,Sunday,True,0
manish,2025-06-04 18:16:16,local,manish-laptop,172.16.5.9,3631,18,Wednesday,False,0
meena,2025-05-31 04:53:16,local,ankita-laptop,203.0.113.45,4462,4,Saturday,True,1
neha,2025-06-03 02:44:16,local,neha-laptop,198.51.100.22,2869,2,Tuesday,False,1
yash,2025-06-21 19:16:16,local,yash-laptop,172.16.5.9,11072,19,Saturday,True,1
preeti,2025-05-30 16:34:16,local,preeti-laptop,172.16.5.9,12169,16,Friday,False,1
ritu,2025-05-29 19:48:16,local,ritu-laptop,172.16.5.9,12720,19,Thursday,False,1
vikram,2025-06-11 19:02:16,local,vikram-laptop,10.0.0.12,12082,19,Wednesday,False,1
deepa,2025-06-09 18:26:16,ssh,deepa-laptop,198.51.100.22,7538,18,Monday,False,1
swati,2025-06-08 15:07:16,local,swati-laptop,198.51.100.22,10505,15,Sunday,True,1
neha,2025-06-10 03:03:16,local,neha-laptop,198.51.100.22,6347,3,Tuesday,False,1
varun,2025-05-31 19:20:16,vpn,varun-laptop,10.0.0.12,7337,19,Saturday,True,1
rohit,2025-06-13 01:14:16,ssh,rohit-laptop,10.0.0.12,7934,1,Friday,False,1
yash,2025-06-04 11:30:16,vpn,yash-laptop,172.16.5.9,11063,11,Wednesday,False,1
varun,2025-06-01 01:42:16,local,varun-laptop,203.0.113.45,7663,1,Sunday,True,1
sneha,2025-06-03 20:10:16,local,sneha-laptop,203.0.113.45,6375,20,Tuesday,False,1
priya,2025-05-25 17:06:16,local,priya-laptop,10.0.0.12,3431,17,Sunday,True,1
anil,2025-06-19 18:07:16,local,anil-laptop,198.51.100.22,1503,18,Thursday,False,1
manish,2025-06-08 23:50:16,local,manish-laptop,198.51.100.22,2910,23,Sunday,True,1
arjun,2025-05-31 01:19:16,local,arjun-laptop,198.51.100.22,3561,1,Saturday,True,1
swati,2025-06-16 20:19:16,local,swati-laptop,172.16.5.9,3816,20,Monday,False,0
swati,2025-05-29 15:09:16,local,swati-laptop,192.168.1.5,8017,15,Thursday,False,0
ankita,2025-06-04 05:45:16,local,ankita-laptop,172.16.5.9,12602,5,Wednesday,False,1
sneha,2025-06-15 15:46:16,local,sneha-laptop,10.0.0.12,7910,15,Sunday,True,0
ritu,2025-06-22 05:55:16,vpn,ritu-laptop,203.0.113.45,8453,5,Sunday,True,1
priya,2025-06-12 04:37:16,vpn,rahul-laptop,192.168.1.5,6765,4,Thursday,False,1
arjun,2025-06-01 12:57:16,local,arjun-laptop,10.0.0.12,7557,12,Sunday,True,0
meena,2025-05-25 00:16:16,local,meena-laptop,203.0.113.45,9870,0,Sunday,True,1
ankita,2025-05-29 23:27:16,ssh,ankita-laptop,203.0.113.45,3769,23,Thursday,False,1
anil,2025-06-18 12:46:16,local,anil-laptop,172.16.5.9,484,12,Wednesday,False,0
rajat,2025-06-18 09:25:16,sso,rajat-laptop,203.0.113.45,2880,9,Wednesday,False,1
arjun,2025-05-29 15:55:16,local,arjun-laptop,10.0.0.12,858,15,Thursday,False,0
ritu,2025-06-01 08:22:16,local,ritu-laptop,10.0.0.12,1532,8,Sunday,True,1
sneha,2025-06-16 10:42:16,local,sneha-laptop,192.168.1.5,3804,10,Monday,False,0
meena,2025-05-30 09:09:16,local,meena-laptop,203.0.113.45,10496,9,Friday,False,1
rajat,2025-06-12 12:01:16,local,rajat-laptop,10.0.0.12,361,12,Thursday,False,0
meena,2025-06-04 22:00:16,local,meena-laptop,203.0.113.45,11906,22,Wednesday,False,1
rajat,2025-06-07 22:13:16,vpn,rajat-laptop,192.168.1.5,1086,22,Saturday,True,1
meena,2025-06-08 10:04:16,local,meena-laptop,10.0.0.12,12535,10,Sunday,True,1
priya,2025-05-27 14:02:16,local,sneha-laptop,203.0.113.45,961,14,Tuesday,False,1
ritu,2025-06-08 15:35:16,vpn,simar-laptop,198.51.100.22,2228,15,Sunday,True,1
deepa,2025-06-01 13:51:16,local,deepa-laptop,10.0.0.12,9560,13,Sunday,True,0
manish,2025-05-27 05:09:16,local,manish-laptop,192.168.1.5,10721,5,Tuesday,False,1
meena,2025-06-09 08:47:16,local,meena-laptop,10.0.0.12,4215,8,Monday,False,1
simar,2025-06-03 21:31:16,local,simar-laptop,203.0.113.45,11710,21,Tuesday,False,1
ritu,2025-06-02 19:14:16,ssh,ankita-laptop,172.16.5.9,10251,19,Monday,False,1
simar,2025-05-26 17:29:16,ssh,deepa-laptop,192.168.1.5,646,17,Monday,False,1
simar,2025-06-16 14:18:16,ssh,simar-laptop,203.0.113.45,5695,14,Monday,False,1
sneha,2025-05-28 11:09:16,ssh,sneha-laptop,172.16.5.9,11634,11,Wednesday,False,1
neha,2025-06-12 00:43:16,local,neha-laptop,203.0.113.45,10309,0,Thursday,False,1
rohit,2025-06-01 09:36:16,ssh,rohit-laptop,203.0.113.45,10482,9,Sunday,True,1
preeti,2025-06-04 13:30:16,ssh,preeti-laptop,192.168.1.5,11859,13,Wednesday,False,1
priya,2025-06-08 05:51:16,local,priya-laptop,198.51.100.22,10454,5,Sunday,True,1
ritu,2025-06-15 11:11:16,local,ritu-laptop,172.16.5.9,5988,11,Sunday,True,0
meena,2025-06-07 20:06:16,sso,meena-laptop,10.0.0.12,4883,20,Saturday,True,0
rajat,2025-06-12 01:54:16,local,rajat-laptop,192.168.1.5,444,1,Thursday,False,1
manish,2025-06-18 23:46:16,local,manish-laptop,10.0.0.12,11657,23,Wednesday,False,1
manish,2025-05-25 16:56:16,local,manish-laptop,10.0.0.12,559,16,Sunday,True,0
ritu,2025-06-18 18:27:16,local,ritu-laptop,192.168.1.5,1499,18,Wednesday,False,0
vikram,2025-06-07 19:40:16,local,vikram-laptop,10.0.0.12,977,19,Saturday,True,0
yash,2025-05-28 14:49:16,local,simar-laptop,203.0.113.45,2758,14,Wednesday,False,1
rohit,2025-06-13 03:38:16,vpn,rohit-laptop,192.168.1.5,12151,3,Friday,False,1
vikram,2025-06-08 20:53:16,local,vikram-laptop,203.0.113.45,9201,20,Sunday,True,1
anil,2025-05-30 01:17:16,vpn,anil-laptop,10.0.0.12,2307,1,Friday,False,1
anil,2025-06-03 07:45:16,local,anil-laptop,10.0.0.12,6395,7,Tuesday,False,1
ankita,2025-06-20 19:56:16,local,ankita-laptop,198.51.100.22,9708,19,Friday,False,1
manish,2025-06-14 14:41:16,local,swati-laptop,198.51.100.22,583,14,Saturday,True,1
rohit,2025-06-18 14:25:16,local,rohit-laptop,198.51.100.22,4107,14,Wednesday,False,1
neha,2025-06-22 19:40:16,local,neha-laptop,192.168.1.5,10135,19,Sunday,True,0
arjun,2025-06-18 21:33:16,ssh,arjun-laptop,192.168.1.5,12655,21,Wednesday,False,1
preeti,2025-06-13 03:05:16,vpn,preeti-laptop,10.0.0.12,5275,3,Friday,False,1
manish,2025-06-19 02:02:16,local,manish-laptop,192.168.1.5,1936,2,Thursday,False,1
preeti,2025-05-30 14:06:16,local,preeti-laptop,10.0.0.12,8136,14,Friday,False,0
preeti,2025-06-22 13:01:16,local,preeti-laptop,198.51.100.22,5637,13,Sunday,True,1
priya,2025-06-17 17:07:16,ssh,priya-laptop,198.51.100.22,2461,17,Tuesday,False,1
simar,2025-06-01 06:18:16,sso,simar-laptop,203.0.113.45,7646,6,Sunday,True,1
anil,2025-06-11 01:23:16,vpn,anil-laptop,192.168.1.5,10594,1,Wednesday,False,1
sneha,2025-06-09 07:05:16,local,sneha-laptop,192.168.1.5,10342,7,Monday,False,1
swati,2025-06-14 12:18:16,local,swati-laptop,192.168.1.5,5878,12,Saturday,True,0
varun,2025-06-01 11:09:16,vpn,varun-laptop,203.0.113.45,2164,11,Sunday,True,1
preeti,2025-06-08 02:41:16,local,preeti-laptop,198.51.100.22,4624,2,Sunday,True,1
rajat,2025-06-12 00:09:16,local,priya-laptop,198.51.100.22,6383,0,Thursday,False,1
arjun,2025-06-07 06:01:16,vpn,arjun-laptop,192.168.1.5,14021,6,Saturday,True,1
anil,2025-06-22 08:16:16,sso,anil-laptop,10.0.0.12,4341,8,Sunday,True,1
priya,2025-06-21 23:56:16,local,priya-laptop,192.168.1.5,1108,23,Saturday,True,1
deepa,2025-05-27 05:19:16,ssh,deepa-laptop,203.0.113.45,1957,5,Tuesday,False,1
preeti,2025-06-02 17:23:16,vpn,preeti-laptop,192.168.1.5,4649,17,Monday,False,0
swati,2025-06-21 04:26:16,local,swati-laptop,172.16.5.9,1397,4,Saturday,True,1
vikram,2025-05-29 06:52:16,local,vikram-laptop,203.0.113.45,3937,6,Thursday,False,1
kiran,2025-05-25 17:32:16,local,kiran-laptop,172.16.5.9,1720,17,Sunday,True,1
arjun,2025-06-16 04:32:16,local,arjun-laptop,10.0.0.12,4160,4,Monday,False,1
yash,2025-05-26 13:22:16,local,preeti-laptop,172.16.5.9,14031,13,Monday,False,1
rohit,2025-06-01 14:47:16,sso,rohit-laptop,10.0.0.12,5452,14,Sunday,True,0
sneha,2025-05-25 19:43:16,local,arjun-laptop,192.168.1.5,11853,19,Sunday,True,1
rahul,2025-06-06 19:39:16,sso,rahul-laptop,10.0.0.12,12996,19,Friday,False,1
sneha,2025-06-16 19:59:16,local,sneha-laptop,172.16.5.9,7680,19,Monday,False,0
varun,2025-05-26 17:42:16,ssh,varun-laptop,192.168.1.5,613,17,Monday,False,1
ankita,2025-06-19 01:32:16,ssh,rohit-laptop,198.51.100.22,2329,1,Thursday,False,1
rahul,2025-05-27 03:35:16,local,rahul-laptop,192.168.1.5,6420,3,Tuesday,False,1
ankita,2025-05-30 05:19:16,ssh,varun-laptop,10.0.0.12,3633,5,Friday,False,1
meena,2025-06-04 06:41:16,local,meena-laptop,10.0.0.12,10870,6,Wednesday,False,1
neha,2025-06-14 10:28:16,sso,neha-laptop,172.16.5.9,13874,10,Saturday,True,1
varun,2025-05-25 05:22:16,local,varun-laptop,203.0.113.45,12069,5,Sunday,True,1
rajat,2025-06-19 22:23:16,ssh,rajat-laptop,172.16.5.9,14174,22,Thursday,False,1
neha,2025-06-14 12:32:16,vpn,neha-laptop,203.0.113.45,466,12,Saturday,True,1
arjun,2025-06-19 08:36:16,local,arjun-laptop,172.16.5.9,13212,8,Thursday,False,1
rajat,2025-05-28 22:43:16,local,rajat-laptop,192.168.1.5,1768,22,Wednesday,False,1
meena,2025-05-24 14:10:16,local,meena-laptop,172.16.5.9,4785,14,Saturday,True,0
vikram,2025-06-04 03:45:16,ssh,vikram-laptop,10.0.0.12,1995,3,Wednesday,False,1
meena,2025-06-10 12:51:16,local,meena-laptop,203.0.113.45,10452,12,Tuesday,False,1
ankita,2025-06-09 05:47:16,ssh,ankita-laptop,192.168.1.5,5898,5,Monday,False,1
deepa,2025-06-07 04:06:16,local,deepa-laptop,172.16.5.9,7013,4,Saturday,True,1
rahul,2025-06-10 05:56:16,local,rahul-laptop,198.51.100.22,7695,5,Tuesday,False,1
kiran,2025-06-11 13:50:16,sso,kiran-laptop,192.168.1.5,9677,13,Wednesday,False,0
varun,2025-06-15 13:55:16,local,varun-laptop,172.16.5.9,7840,13,Sunday,True,0
arjun,2025-06-23 13:31:16,local,arjun-laptop,192.168.1.5,11450,13,Monday,False,1
preeti,2025-06-13 18:32:16,local,preeti-laptop,172.16.5.9,12319,18,Friday,False,1
kiran,2025-06-19 14:29:16,local,kiran-laptop,172.16.5.9,6726,14,Thursday,False,0
ritu,2025-06-09 20:55:16,local,ritu-laptop,198.51.100.22,6428,20,Monday,False,1
arjun,2025-06-09 07:41:16,sso,arjun-laptop,203.0.113.45,6247,7,Monday,False,1
vikram,2025-06-18 04:57:16,ssh,vikram-laptop,172.16.5.9,6355,4,Wednesday,False,1
deepa,2025-06-04 04:11:16,vpn,deepa-laptop,172.16.5.9,9283,4,Wednesday,False,1
sneha,2025-06-22 17:02:16,local,sneha-laptop,203.0.113.45,7065,17,Sunday,True,1
neha,2025-06-20 19:31:16,sso,neha-laptop,192.168.1.5,1959,19,Friday,False,0
simar,2025-06-06 15:57:16,local,yash-laptop,10.0.0.12,13417,15,Friday,False,1
manish,2025-06-10 23:59:16,local,manish-laptop,198.51.100.22,2647,23,Tuesday,False,1
manish,2025-05-31 07:38:16,local,manish-laptop,203.0.113.45,4688,7,Saturday,True,1
rahul,2025-05-28 09:35:16,local,rahul-laptop,192.168.1.5,157,9,Wednesday,False,0
neha,2025-06-17 00:25:16,local,neha-laptop,192.168.1.5,2884,0,Tuesday,False,1
simar,2025-06-16 21:11:16,ssh,simar-laptop,192.168.1.5,2512,21,Monday,False,0
rahul,2025-06-19 11:32:16,local,rahul-laptop,192.168.1.5,11251,11,Thursday,False,1
rohit,2025-06-12 12:28:16,local,rohit-laptop,203.0.113.45,7163,12,Thursday,False,1
preeti,2025-06-05 13:51:16,ssh,preeti-laptop,10.0.0.12,8570,13,Thursday,False,0
arjun,2025-06-12 10:35:16,local,arjun-laptop,10.0.0.12,8153,10,Thursday,False,0
deepa,2025-05-29 17:20:16,local,kiran-laptop,172.16.5.9,14184,17,Thursday,False,1
yash,2025-06-18 02:04:16,local,yash-laptop,192.168.1.5,11724,2,Wednesday,False,1
varun,2025-05-25 12:15:16,ssh,varun-laptop,203.0.113.45,1090,12,Sunday,True,1
ankita,2025-06-17 13:19:16,sso,ankita-laptop,198.51.100.22,3507,13,Tuesday,False,1
preeti,2025-05-25 03:27:16,local,preeti-laptop,203.0.113.45,1252,3,Sunday,True,1
arjun,2025-05-30 23:26:16,local,arjun-laptop,10.0.0.12,6117,23,Friday,False,1
manish,2025-05-30 07:46:16,local,manish-laptop,172.16.5.9,8607,7,Friday,False,1
arjun,2025-06-09 20:48:16,local,arjun-laptop,192.168.1.5,11492,20,Monday,False,1
preeti,2025-05-29 14:03:16,local,preeti-laptop,192.168.1.5,4394,14,Thursday,False,0
rajat,2025-06-21 14:27:16,vpn,ritu-laptop,198.51.100.22,12460,14,Saturday,True,1
swati,2025-05-25 19:51:16,local,swati-laptop,172.16.5.9,13457,19,Sunday,True,1
meena,2025-06-23 04:35:16,local,meena-laptop,203.0.113.45,3444,4,Monday,False,1
varun,2025-06-23 15:20:16,local,varun-laptop,10.0.0.12,2058,15,Monday,False,0
swati,2025-06-06 09:48:16,local,swati-laptop,198.51.100.22,5967,9,Friday,False,1
arjun,2025-06-02 21:30:16,local,arjun-laptop,10.0.0.12,9926,21,Monday,False,0
